6.366113243761996046e+02 3.484577735124757965e+02
7.688723608445296804e+02 4.263310940499038111e+02
1.021033589251439707e+03 3.744155470249518203e+02
1.260833973128598700e+03 3.991372360844527520e+02
1.490745681381957638e+03 4.065537428023030770e+02
1.521647792706333803e+03 4.016094049904028793e+02
1.593340690978886869e+03 4.770105566218808804e+02
1.636603646833013499e+03 5.276900191938577791e+02
1.662561420345489296e+03 6.030911708253356664e+02
1.647728406909789101e+03 6.599510556621880824e+02
1.590868522072936685e+03 7.081583493282148538e+02
1.508050863723608472e+03 7.810873320537426707e+02
1.462315738963531658e+03 7.662543186180419070e+02
1.242292706333973001e+03 7.576017274472167173e+02
1.096434740882917595e+03 7.860316698656428116e+02
9.851871401151629470e+02 7.637821497120919503e+02
1.068004798464491159e+03 8.268224568138193717e+02
1.038338771593090314e+03 8.725575815738961865e+02
6.860547024952014681e+02 7.971564299424182991e+02
7.478589251439539112e+02 7.106305182341649243e+02
6.687495201535508613e+02 5.635364683301341984e+02
5.426689059500959047e+02 4.782466410748559156e+02
