5.043502879078693582e+02 3.039587332053740738e+02
6.662773512476006772e+02 4.016094049904028793e+02
9.740623800383876869e+02 3.187917466410747238e+02
1.348595969289827281e+03 4.164424184261034725e+02
1.514231285988483705e+03 4.127341650671783100e+02
1.561202495201535385e+03 4.127341650671783100e+02
1.629187140115163402e+03 5.103848368522071723e+02
1.699643953934741148e+03 5.660086372360842688e+02
1.708296545105566111e+03 6.265767754318616198e+02
1.683574856046065179e+03 7.143387715930900868e+02
1.614354126679462752e+03 7.452408829174662515e+02
1.524119961612283987e+03 8.391833013435699513e+02
1.464787907869481842e+03 8.243502879078693013e+02
1.247237044145873369e+03 7.971564299424182991e+02
9.740623800383876869e+02 8.045729366602685104e+02
9.196746641074856825e+02 8.194059500959691604e+02
9.975479846449134129e+02 8.601967370441458343e+02
9.629376199616123131e+02 9.158205374280229307e+02
6.217783109404989546e+02 8.910988483685218853e+02
6.848186180422264897e+02 7.600738963531667878e+02
5.673905950095968365e+02 5.585921305182339438e+02
4.202965451055661106e+02 4.399280230326294827e+02
