3.127571976967369665e+02 4.943157389635314303e+02
4.845729366602685673e+02 5.313982725527829416e+02
8.059548944337810781e+02 4.201506717850286350e+02
1.118684261036468342e+03 4.733023032629556610e+02
1.316457773512475796e+03 5.029683301343568473e+02
1.372081573896353348e+03 5.029683301343568473e+02
1.420288867562379892e+03 5.845499040307099676e+02
1.483329174664107541e+03 6.389376199616120857e+02
1.490745681381957638e+03 7.007418426103646425e+02
1.463551823416506522e+03 7.699625719769671832e+02
1.399275431861804009e+03 7.922120921305181582e+02
1.327582533589251398e+03 8.614328214971208126e+02
1.274430902111324485e+03 8.453637236084451843e+02
1.086546065259116858e+03 8.255863723608442797e+02
9.110220729366602654e+02 8.676132437619960456e+02
7.750527831094049134e+02 8.589606525911705148e+02
8.146074856046064951e+02 8.849184261036467660e+02
7.775249520153549838e+02 9.281813819577733966e+02
3.918666026871400163e+02 8.824462571976965819e+02
4.573790786948176219e+02 7.885038387715928820e+02
4.054635316698655743e+02 6.970335892514393663e+02
2.497168905950095166e+02 6.475902111324375028e+02
