4.833368522072936457e+02 3.534021113243759373e+02
6.193061420345488841e+02 4.176785028790784509e+02
9.369798464491362893e+02 3.534021113243759373e+02
1.236112284069097768e+03 4.522888675623799486e+02
1.478384836852207172e+03 4.683579654510554064e+02
1.521647792706333803e+03 4.695940499040304985e+02
1.584688099808061452e+03 5.783694817658347347e+02
1.640311900191938548e+03 6.315211132437618744e+02
1.646492322456813781e+03 6.945614203454892959e+02
1.623006717850287714e+03 7.699625719769671832e+02
1.546369481765834735e+03 7.983925143953932775e+02
1.464787907869481842e+03 8.812101727447214898e+02
1.398039347408829144e+03 8.614328214971208126e+02
1.189141074856046089e+03 8.058090211132436025e+02
9.518128598848367119e+02 8.651410748560458615e+02
7.898857965451055634e+02 8.206420345489441388e+02
8.282044145873320531e+02 8.713214971209212081e+02
7.997744721689059588e+02 9.232370441458731420e+02
4.437821497120920640e+02 7.489491362763914140e+02
5.092946257197695559e+02 6.315211132437618744e+02
5.105307101727446479e+02 5.746612284069095722e+02
3.659088291746639925e+02 4.955518234165065223e+02
