7.094443378119000272e+02 8.400393474088291441e+02
1.002972168905950070e+03 9.967533589251440844e+02
1.677091170825336121e+03 8.947648752399231853e+02
2.308922264875240671e+03 1.034066218809980910e+03
2.729313819577735558e+03 1.056453934740882914e+03
2.823839731285989274e+03 1.051478886756238126e+03
2.940753358925144767e+03 1.210680422264875233e+03
3.104929942418426890e+03 1.345006717850287941e+03
3.132292706333973911e+03 1.476845489443378483e+03
3.085029750479847280e+03 1.623609404990403164e+03
2.910903071017275124e+03 1.680822456813819826e+03
2.766626679462572611e+03 1.837536468330134539e+03
2.642250479846449707e+03 1.815148752399232762e+03
2.241759117082533976e+03 1.800223608445297714e+03
1.801467370441459025e+03 1.877336852207294214e+03
1.500476967370441571e+03 1.869874280230326804e+03
1.505452015355086360e+03 2.004200575815739285e+03
1.423363723608445298e+03 2.143501919385797009e+03
7.716324376199614790e+02 1.810173704414587519e+03
8.885460652591169719e+02 1.663409788867562838e+03
7.641698656429940684e+02 1.327594049904030953e+03
5.278550863723606881e+02 1.138542226487523976e+03
