9.233714011516314031e+02 6.758627639155470206e+02
1.196999040307101723e+03 8.549644913627640790e+02
1.868630518234165265e+03 6.634251439539345938e+02
2.510411708253359393e+03 8.972523992322455797e+02
3.002941458733206218e+03 8.698896353166985591e+02
3.077567178502879869e+03 8.674021113243762784e+02
3.206918426103647562e+03 1.071379078694817736e+03
3.341244721689060043e+03 1.170880038387716013e+03
3.376070057581574474e+03 1.285306142034549111e+03
3.348707293666027454e+03 1.444507677543186219e+03
3.196968330134357529e+03 1.526595969289827508e+03
3.070104606525912459e+03 1.695747600767754648e+03
2.928315738963532112e+03 1.675847408829175038e+03
2.497974088291747194e+03 1.695747600767754648e+03
1.997981765834932958e+03 1.844999040307101950e+03
1.704453934740883142e+03 1.797736084452975319e+03
1.756691938579654561e+03 1.919624760076775601e+03
1.679578694817658288e+03 2.041513435700576110e+03
9.482466410748560293e+02 1.693260076775432026e+03
1.099985604606525840e+03 1.541521113243762102e+03
9.979971209213050543e+02 1.220630518234165265e+03
7.368071017274470478e+02 9.868032629558540521e+02
