5.800930902111323348e+02 8.748646833013435753e+02
8.437706333973127357e+02 1.088791746641074951e+03
1.500476967370441571e+03 9.047149712092129903e+02
2.065144913627639653e+03 1.106204414587332167e+03
2.614887715930902687e+03 1.153467370441458797e+03
2.674588291746641517e+03 1.158442418426103814e+03
2.774089251439540021e+03 1.340031669865643153e+03
2.903440499040307714e+03 1.474357965451055861e+03
2.938265834932822145e+03 1.586296545105566565e+03
2.895977927063340303e+03 1.715647792706334258e+03
2.724338771593090769e+03 1.777835892514395709e+03
2.585037428023033044e+03 1.907187140115163174e+03
2.420860844529750921e+03 1.867386756238004182e+03
2.032807101727447616e+03 1.832561420345489751e+03
1.535302303262956002e+03 1.961912667946257443e+03
1.211924184261036544e+03 1.954450095969290032e+03
1.241774472168905959e+03 2.153452015355087042e+03
1.154711132437619881e+03 2.243002879078695514e+03
5.328301343570057043e+02 1.825098848368522113e+03
6.447687140115161810e+02 1.695747600767754648e+03
5.925307101727445342e+02 1.399732245681381983e+03
3.686535508637234670e+02 1.178342610364683424e+03
