3.486036468330133857e+02 5.870220729366601518e+02
4.771564299424182991e+02 6.747840690978883913e+02
7.898857965451055634e+02 6.067994241842608290e+02
1.045755278310940412e+03 6.339932821497119448e+02
1.264542226487524204e+03 6.241046065259115494e+02
1.302860844529750466e+03 6.228685220729364573e+02
1.363428982725527931e+03 7.192831094049902276e+02
1.420288867562379892e+03 7.761429942418425298e+02
1.426469289827255125e+03 8.404193857965449297e+02
1.412872360844529794e+03 9.022236084452974865e+02
1.349832053742802145e+03 9.331257197696735375e+02
1.275666986564299350e+03 1.013471209213051679e+03
1.210154510556621972e+03 9.986381957773511431e+02
1.001256238003838803e+03 9.875134357005756556e+02
7.997744721689059588e+02 1.010999040307101723e+03
6.477360844529749784e+02 1.001110364683301214e+03
7.194289827255278169e+02 1.121010556621880824e+03
6.947072936660267715e+02 1.171690019193857779e+03
3.411871401151630607e+02 1.032012476007677378e+03
4.153522072936659697e+02 9.590834932821495613e+02
3.510758157389634562e+02 8.132255278310939275e+02
2.521890595009595870e+02 7.254635316698655743e+02
