4.536708253358924594e+02 4.152063339731285510e+02
5.982927063339731149e+02 4.844270633397311485e+02
9.493406909788867551e+02 4.003733205374278441e+02
1.278139155470249534e+03 4.522888675623799486e+02
1.447482725527831008e+03 4.609414587332051951e+02
1.524119961612283987e+03 4.572332053742800326e+02
1.576035508637236035e+03 5.536477927063338029e+02
1.646492322456813781e+03 6.105076775431859915e+02
1.660089251439539566e+03 6.822005758157388300e+02
1.635367562380038635e+03 7.588378119001916957e+02
1.553785988483685287e+03 7.909760076775430662e+02
1.482093090211132676e+03 8.725575815738961865e+02
1.420288867562379892e+03 8.601967370441458343e+02
1.191613243761996273e+03 8.218781190019192309e+02
9.851871401151629470e+02 8.527802303262953956e+02
7.923579654510556338e+02 8.478358925143952547e+02
8.207879078694817281e+02 9.640278310940498159e+02
7.626919385796544475e+02 1.029540307101727421e+03
4.524347408829173673e+02 7.946842610364682287e+02
5.080585412667945775e+02 7.192831094049902276e+02
5.006420345489442525e+02 6.278128598848367119e+02
3.461314779270632016e+02 5.585921305182339438e+02
