4.511986564299423890e+02 3.113752399232243988e+02
5.921122840690978819e+02 4.016094049904028793e+02
8.801199616122841007e+02 3.187917466410747238e+02
1.199029750479846371e+03 3.707072936660266578e+02
1.396803262955854279e+03 3.855403071017271941e+02
1.453663147792706241e+03 3.855403071017271941e+02
1.493217850287907822e+03 4.362197696737041497e+02
1.514231285988483705e+03 4.943157389635314303e+02
1.563674664107485569e+03 5.326343570057580337e+02
1.567382917466410618e+03 6.006190019193855960e+02
1.536480806142034453e+03 6.784923224568136675e+02
1.474676583493282124e+03 7.069222648752397617e+02
1.381970249520153629e+03 7.823234165067176491e+02
1.313985604606526067e+03 7.625460652591169719e+02
1.098906909788867324e+03 6.982696737044144584e+02
9.196746641074856825e+02 6.970335892514393663e+02
9.481046065259116631e+02 7.341161228406908776e+02
9.159664107485604063e+02 7.835595009596926275e+02
5.599740882917466251e+02 7.576017274472167173e+02
5.933483685220728603e+02 6.599510556621880824e+02
4.882811900191937866e+02 5.190374280230324757e+02
3.424232245681381528e+02 4.424001919385793826e+02
