8.263579654510555201e+02 6.932754318618041225e+02
1.114910748560460661e+03 8.599395393474089815e+02
1.853705374280230444e+03 7.330758157389634562e+02
2.562649712092131267e+03 9.271026871401152221e+02
2.923340690978887324e+03 9.693905950095970638e+02
3.072592130518234626e+03 9.693905950095970638e+02
3.189505758157390119e+03 1.153467370441458797e+03
3.321344529750480433e+03 1.245505758157389664e+03
3.356169865642994864e+03 1.377344529750479978e+03
3.331294625719770465e+03 1.484308061420345666e+03
3.174580614203455752e+03 1.558933781190019317e+03
2.968116122840691787e+03 1.725597888675624290e+03
2.831302303262956684e+03 1.685797504798464615e+03
2.413398272552783510e+03 1.688285028790787237e+03
1.883555662188100086e+03 1.795248560460653152e+03
1.512914587332053770e+03 1.750473128598848689e+03
1.500476967370441571e+03 1.899724568138195991e+03
1.388538387715930867e+03 2.004200575815739285e+03
7.517322456813818690e+02 1.608684261036468797e+03
9.457591170825334075e+02 1.481820537428023044e+03
8.810834932821495613e+02 1.228093090211132449e+03
6.248685220729365710e+02 9.818282149712092632e+02
