6.007648752399231853e+02 4.992600767754316848e+02
7.379702495201535157e+02 5.573560460652589654e+02
1.068004798464491159e+03 4.547610364683299622e+02
1.352304222648752329e+03 5.103848368522071723e+02
1.609409788867562384e+03 5.029683301343568473e+02
1.650200575815738830e+03 5.004961612284066064e+02
1.724365642994242080e+03 6.191602687140112948e+02
1.772572936660268624e+03 6.574788867562376709e+02
1.781225527831094041e+03 7.266996161228406663e+02
1.765156429942418526e+03 7.959203454894432070e+02
1.712004798464491614e+03 8.268224568138193717e+02
1.631659309021113131e+03 9.084040307101726057e+02
1.555022072936660152e+03 8.985153550863722103e+02
1.331290786948176446e+03 8.787380038387714194e+02
1.087782149712092178e+03 9.071679462571975137e+02
1.038338771593090314e+03 9.121122840690977682e+02
1.080365642994241625e+03 9.652639155470247943e+02
1.029686180422264897e+03 1.015943378119001750e+03
6.662773512476006772e+02 9.281813819577733966e+02
7.070681381957773510e+02 8.379472168905948593e+02
6.526804222648752329e+02 7.155748560460650651e+02
5.142389635316698104e+02 6.562428023032628062e+02
