7.268570057581572428e+02 8.425268714011515385e+02
1.025359884836852189e+03 9.096900191938580065e+02
1.706941458733205309e+03 7.082005758157390574e+02
2.410910748560461343e+03 8.972523992322455797e+02
2.764139155470249989e+03 9.246151631477926003e+02
2.828814779270634062e+03 9.121775431861804009e+02
2.960653550863724377e+03 1.096254318618042362e+03
3.062642034548945048e+03 1.193267754318618017e+03
3.102442418426104268e+03 1.325106525911708331e+03
3.072592130518234626e+03 1.464407869481766056e+03
2.968116122840691787e+03 1.514158349328215081e+03
2.833789827255278851e+03 1.708185220729366847e+03
2.701951055662188537e+03 1.680822456813819826e+03
2.246734165067179219e+03 1.710672744721689469e+03
1.856192898272553066e+03 1.812661228406910141e+03
1.520377159309021181e+03 1.765398272552783510e+03
1.604952975047984637e+03 1.832561420345489751e+03
1.565152591170825417e+03 1.939524952015355439e+03
8.935211132437619881e+02 1.792761036468330531e+03
1.027847408829174583e+03 1.601221689059501614e+03
8.636708253358923457e+02 1.307693857965451116e+03
5.825806142034547292e+02 1.160929942418426208e+03
