3.683809980806141766e+02 4.485806142034547292e+02
5.154750479846447888e+02 5.449952015355084995e+02
8.714673704414586837e+02 4.572332053742800326e+02
1.202738003838771419e+03 5.524117082533587109e+02
1.451190978886756056e+03 5.771333973128597563e+02
1.512995201535508841e+03 5.783694817658347347e+02
1.567382917466410618e+03 6.784923224568136675e+02
1.631659309021113131e+03 7.365882917466409481e+02
1.639075815738963684e+03 7.959203454894432070e+02
1.620534548944337985e+03 8.762658349328212353e+02
1.559966410748560520e+03 9.096401151631476978e+02
1.461079654510556793e+03 9.998742802303261215e+02
1.404219769673704377e+03 9.912216890595008181e+02
1.199029750479846371e+03 9.590834932821495613e+02
9.431602687140115222e+02 9.862773512476007909e+02
7.219011516314778873e+02 9.343618042226486295e+02
7.812332053742801463e+02 1.038192898272552611e+03
7.490950095969288896e+02 1.099997120921305168e+03
3.683809980806141766e+02 8.861545105566217444e+02
4.413099808061419935e+02 8.181698656429941821e+02
4.104078694817657151e+02 6.834366602687139221e+02
2.521890595009595870e+02 5.944385796545103631e+02
