2.138704414587331257e+02 4.856631477927061269e+02
3.856861804222647834e+02 5.499395393474086404e+02
7.960662188099807963e+02 4.139702495201533452e+02
1.200265834932821690e+03 4.992600767754316848e+02
1.417816698656430162e+03 4.980239923224567065e+02
1.458607485604606609e+03 5.004961612284066064e+02
1.527828214971209036e+03 6.055633397312858506e+02
1.608173704414587519e+03 6.710758157389633425e+02
1.624242802303263034e+03 7.538934740882915548e+02
1.595812859884837053e+03 8.354750479846449025e+02
1.501870441458733239e+03 8.787380038387714194e+02
1.419052783109405027e+03 9.590834932821495613e+02
1.346123800383877096e+03 9.380700575815737920e+02
1.117448176583493478e+03 9.232370441458731420e+02
9.060777351247601246e+02 9.800969289827254443e+02
7.849414587332053088e+02 9.887495201535507476e+02
7.874136276391553793e+02 1.029540307101727421e+03
7.429145873320536566e+02 1.074039347408829144e+03
3.819779270633396209e+02 1.061678502879078678e+03
4.487264875239922048e+02 9.380700575815737920e+02
2.905076775431861051e+02 7.390604606525910185e+02
1.038589251439538543e+02 6.488262955854124812e+02
